Korean,English,score
키키 너 혹시 코 구멍 세 개 뚫림?,"Kiki, do you have three nostrils?",1
키키 축농증 때메 그런가?,"Kiki, is it because of sinusitis?",1
와사비 먹으면 뚫려서 가꿀,"If you eat wasabi, your teeth will be pierced and you will be able to grow",1
나 옷 정리 해야 하는데 어떻게 하지?,I need to organize my clothes. What should I do?,1
ㅇㅈ 안 입는 건 과감히 버릴 줄 알아야 함,"Yeah, you have to know how to boldly throw away things you don't wear.",1
근데 여자는 버릴 거 없는 거 알지?,"But you know that women don't throw anything away, right?",1
키키 어 이거 냅두면 담에 또 입을 거 같고,"Kiki, if I leave this alone, I think I'll wear it again later",1
키키 맞아,Kiki is right,1
나 논산에서 가지고 온 거 한 번도 안 입은 거 있어!,I have something I brought from Nonsan that I've never worn!,1
키키 야 나는 27번이 작년 생일에 준 거 올해 처음 입음,"Kiki, I'm wearing the one that number 27 gave me for my birthday last year for the first time this year.",1
키키 아 나도 27번한테 옷 줄 거 있는데,"Kiki, I have some clothes for number 27 too.",1
키키 헐 뭔데?,"Kiki, what the heck?",1
생일 선물~? ><,Birthday present~? &gt;,1
아니 그게 아니고,"No, that's not it",1
나한테 안 맞는 옷,Clothes that don't fit me,1
키키 뭐야 그걸 어트케 27번이 입지?,"Kiki, what is that? How can you wear number 27?",1
내가 수선을 했는데 너무 짧게 짜름 ㅜ,"I had it altered, but it was cut too short.",1
아 이런 27번이 더 작았나 하하 ?,"Oh, this 27 was smaller haha?",1
당연하지,of course,1
우리 끼리끼리 내가 최장신이라구~,"Among us, I'm the tallest~",1
키키 아하 오케이~,Kiki aha okay~,1
도토리 친구들 ~!,Acorn friends~!,1
키키 우리는 1센치도 다 봐야 한다구!,"Kiki, we have to see every centimeter!",1
하긴 0.5센티도 쳐줘야 인정임,"Well, you have to give it 0.5 centimeters to get recognition",1
너네 여행 갈 때 뭐 타고 감?,What do you ride when you travel?,1
우리는 거의 ...,We almost...,1
뉴구랑 여행 갈 때...?,When you go on a trip to New Gu...?,1
음 가족이나 남친?,"Um, family or boyfriend?",1
뭐 타고 감,What are you riding?,1
가족은 엄마 차~,Family is mom's car~,1
남친은 남친 차~,My boyfriend is my boyfriend's car~,1
키키 그러면 니 차는 없는 거?,Kiki: Then you don't have a car?,1
키키 어 나는 면허도 없걸랑,"Kiki, I don't even have a license.",1
키키 아앗 맞다,Kiki ah right,1
면허 언제 땀!,When will the license be released!,1
키키 으응... 다...다음 년도엔 꼭 따겠지...?,"Kiki: Ugh... I'll... I'll definitely get it next year, right...?",1
근데 차 당장 안 살 거면 면허 안 따도 돼,"But if you're not going to buy a car right now, you don't have to get a license.",1
어어 맞아,Oh yeah right,1
통근차가 있어서 당장 차가 필요하지 않은 듯,I don't think I need a car right now since I have a commuter car.,1
키키 너한테는 든든한 두 가시님도 계시잖아~,"Kiki, you have two strong thorns too~",1
키키 마저 마저,"Kiki, even even",1
면허 따면 남친 차 빌리면 옼케이,"If you get a driver's license, you can borrow your boyfriend's car.",1
키키 오 개꿀 남친이 빌려준대?,"Kiki Oh, my sweet boyfriend lent me that?",1
웅 빌려준대 하하 아직 면허두 없지만 미리 허락 받음,"Yeah, he said he'd lend it to me haha. I don't have a license yet, but I got permission in advance.",1
와 니 남친 진짜 트루럽이다~,Wow your boyfriend is really cute~,1
키키 ㅇㅈ 운전연습 시켜 준다는 것부터~,"Kiki, okay, let me teach you how to drive~",1
너는 언제 처음 알바 시작해 봄?,When did you first start working part-time?,1
나 21살땐가?,When I was 21?,1
늦게 시작했다,started late,1
너 20살 때는 뭐 했는데?,What were you doing when you were 20?,1
20살때...? 뭐했지...?,When I was 20...? What did I do...?,1
놀았나 그냥 집에서...?,Did you just play at home...?,1
키키 그러면 용돈은 그때 어떻게 했음?,Kiki: Then what did you do with your allowance back then?,1
용돈 그냥 받고 살았던 듯...?,It seems like you just received pocket money and lived...?,1
와 개쫀다 나는 이것저것 해 봄!,"Wow, I'm trying out different things!",1
뭐뭐 해봤지? 중국집~!,What have you tried? Chinese restaurant~!,1
맞아,that's right,1
중국집 1년 했었지~,I worked at a Chinese restaurant for a year~,1
키키 나도 거기 일일알바했었는데,"Kiki, I also worked there for a day.",1
키키 아 맞다,"Kiki, that's right",1
그때 어땠어?,How was it then?,1
음 사장님이 취미로 장사하시는 거 같았어,"Well, it seems like the boss is doing business as a hobby.",1
키키 맞아,Kiki is right,1
원래 그 사장님 트럭 끌고 다녀,That boss used to drive a truck,1
키키 아헐 그래?,Kiki Oh really?,1
진짜 취미셨나 보네 본업 따로,"I guess it was really a hobby, not a main job",1
고물상 하나 운영 중이시지.,"You run a second-hand store, right?",1
와 역시 부자의 여유로움,"Wow, the leisure of the rich",1
너 넷플 시리즈 디피 봄?,Have you seen the Netflix series DP?,1
"노노, 디피가 뭐지?","No no, what is DPI?",1
그 탈출병 잡는 거?,Catching that escapee?,1
맞아,that's right,1
군대 안에 있는 얘기 나오는 거!,It's a story about being in the military!,1
아 그게 뭐여?,"Oh, what is that?",1
군대 생활 얘기가 드라마임?,Is a drama about military life?,1
근데 그 중에서도 탈영병 잡는 거 나옴!,"But among them, catching deserters comes out!",1
탈영병 키키,Deserter Kiki,1
아 탈출이 아니고 군대는 탈영병이라 하지 참,"Ah, it's not an escape, the military calls it a deserter.",1
키키 나도 니가 탈출병이라고 해서 뭔가 했음,"Kiki, I did something because you said you were an escapee.",1
키키 그거나 그거나 뭐 하하,Kiki whatever haha,1
의미가 통했음 됐지 모,It's okay if the meaning is understood,1
키키 근데 내가 이거 오빠들한테 물어봤거든?,Kiki But I asked my brothers about this?,1
어어 진짜 잇는 뭐 보직 같은 거임?,"Hey, is this really some kind of position?",1
어 이거 진짜 있는 보직인데 이런 경우로 탈영하는 지!,"Hey, this is a real position, but is this the kind of situation where you desert?",1
어어 탈영을 왜 하는 거래?,"Hey, why are you deserting?",1
이제 보통 선임들의 괴롭힘으로 ㅜ,"Now, I usually get bullied by my seniors.",1
아 이런 ㅜㅜ,Oh no ㅜㅜ,1
역시 선임들이 나쁘구먼<~=,"As expected, the seniors are bad&lt;~=",1
그니까 그래서 마음의 편지가 생긴 거잖아!,That's why the letter from the heart was created!,1
마음의 편지가 그거임?,Is that a letter from the heart?,1
민원 넣는 느낌,Feeling like filing a complaint,1
니 남친 요즘에 공부하고 있는 거 있다고 하지 않았어?,Didn't your boyfriend say he's studying something these days?,1
웅 내 남친은 컴활이랑 쓰리디툴 하고 있대,"Yeah, my boyfriend is working on computers and 3D tools.",1
컴활은 유명해서 아는데 쓰리디툴은 뭐야?,"I know that computer skills are famous, but what is 3D tool?",1
쓰리디툴은 설계 편집 프로그램이래,3D Tool is a design editing program.,1
그렇구나,I see,1
컴활은 몇 급 준비하고 계셔?,What level of computer skills are you preparing for?,1
컴활 일급 준비 중인 듯?,Looks like you're preparing for the first-level computer skills test?,1
헐 대박 1급 엄청 어려운 거 아니야!?,"Wow, wow! Isn't level 1 incredibly difficult?",1
어 마자 12번 1급 필기만 따고 실기 못 딴 듯,"Oh, it seems like I only passed the 12th level written test and not the practical test",1
키키 헐 나는 2급도 못 땄는데!,"Kiki, wow, I didn't even get a level 2!",1
키키 ㅇㅈ 나는 엑셀도 없음 키키,Kiki okay I don't even have Excel Kiki,1
키키 아 그거 뭐라고 하지 피피티?,"Kiki, what do you call that PPT?",1
어어 피피티 아이티큐? 피피티 파워포인트?,Hey PPT ITQ? PPT PowerPoint?,1
키키 아 맞아,"Kiki, that's right",1
아이티큐 키키 이거 나도 사라짐 ㅜ,"ITQ Kiki, this is gone for me too ㅜ",1
아 헐 그거 유효기간 있지?,"Oh, man, does that have an expiration date?",1
나도 한글이랑 그런 건 땃었는데,I also learned Korean and things like that,1
맞아 ㅜㅜ,Yeah ㅜㅜ,1
"3년이라고 하더라고 이미 지남,","They said it's been 3 years, but it's already passed.",1
와우 사라지고도 남았겠구만 하하 ;,"Wow, it must have disappeared and still remains haha;",1
너는 가족 여행 안 가?,Aren't you going on a family trip?,1
"웅, 아주 애기 때나 갔었던 듯,?","Yeah, I think I went there when I was a baby.",1
나도 근데 초딩 이후로 안 가 키키,"Me too, but I haven't been to Kiki since elementary school",1
그치,right,1
나이 먹으면 안 가게 되는 것 같더라,I think you won't be able to go as you get older,1
심지어 우리 아빠 따라가다가 죽어 ㅜ,Even my dad died while following me ㅜ,1
키키 아부지는 거의 여행 산 같은데 좋아 하시자나,"Kiki's father is almost like a mountain traveler, I like it",1
키키 아니,Kiki no,1
그 지역에 있는 모든 곳을 다 가야 해,I have to go to every place in that area.,1
오우 부지런하시구만;,"Oh, you're so diligent;",1
새벽같이 일어나야겠다,I have to wake up at dawn,1
어 근데 1박 2일 동안 모든 걸 다 해결해야 돼,"Oh, but I have to solve everything in 1 night and 2 days",1
키키 헉 어디 뭐 부여 이런 작은 동네 가야 하나?,Kiki Huh where the hell do I have to go to this small town?,1
키키 아니,Kiki no,1
"심지어 부산이었어, 장난 하냐?","Even in Busan, are you kidding me?",1
키키 맙소사 부산은 바다만 몇 개야~!,"Kiki Oh my goodness, how many oceans does Busan have~!",1
키키 그러니까 나 갈매기 겁나 많이 봄!,Kiki: That's why I see so many seagulls!,1
키키 바다 냄새 났겠다,Kiki must smell like the ocean,1
아쿠아리움도 갔겠네,You must have gone to the aquarium too,1
키키 어 그 전망대도 갔던 거 같아!,"Kiki, I think I went to that observatory too!",1
오오 전망대는 나도 안 가봤어,"Oh, I haven't been to the observatory either",1
너네는 기념일 어떻게 챙겨?,How do you guys celebrate your anniversaries?,1
우리는 3년까진 안 챙겼는데!,We didn't take care of it for 3 years!,1
4년은 챙길까 생각 중!,I'm thinking of taking it for 4 years!,1
3년에는 왜 안 챙겼어?,Why didn't you take care of it for 3 years?,1
3년은 이미 한 번 챙겼었거든,I already took care of it once for 3 years,1
키키 아 그렇구나,"Kiki Oh, I see",1
무슨  뜻인지 알겠어~,I know what you mean~,1
키키 하하 ^^ 생일은 매년 챙긴다구~,Kiki haha ^^ I celebrate my birthday every year~,1
너네는 뭔가 새로운 느낌이겠다~,You guys must feel something new~,1
키키 어 4년은 처음이라 4년은 좀 챙길라고,"Kiki, it's your first time in 4 years, so I'm going to take care of it for 4 years.",1
"키키 벌써 시간이 그렇게 됐구나,","Kiki, it's already that time,",1
그러게 말이야,That's what I'm saying,1
나이 먹으니까 시간이 빨리 흐른다,"As I get older, time passes quickly.",1
올해 4주년 되는 날이 언제야?,When is the 4th anniversary this year?,1
우리 20날 ~^^,Our 20th day ~^^,1
음~ 수요일 개싫오,Hmm~ I hate Wednesdays,1
헐 대박 내가 21일이 기념일인데~,"Oh my goodness, my anniversary is on the 21st~",1
헐 진짜? 대박이네,"Wow, really? This is awesome.",1
너두 10월임~!?,It's October for you too~!?,1
키키 당연하지~,Kiki Of course~,1
일주일 썸 탔다구~,We dated for a week~,1
와우 어떻게 하루 차이 나냐 일주일 썸 키키,Wow how can one day be different than a week?,1
너네 뚱이는 몇 살이야?,How old is your fat one?,1
뚱이 여섯짤 ^^,Fatty six pictures ^^,1
귀여운 나이 키키,Cute Age Kiki,1
벌써 그렇게 됐단 말이야!?,It's already like that!?,1
"그러게,","I know,",1
울 애귀가 벌써 말도 할 나이라니,My little one is already old enough to talk,1
키키 자기 주장 엄청 강하잖아 걔,"Kiki, you know, she's so assertive",1
키키 ㅇㅈ 고집불통 말하면 들어줄 때까지 멈추지 않음,"Kiki, yeah, she's stubborn. She won't stop until you listen to her.",1
키키 근데 걔가 왜 그러는지 알아?,"Kiki, but do you know why he does that?",1
"너무 사랑을 많이 주나,^^?","Are you giving me too much love,^^?",1
맞아,that's right,1
그 고집을 들어주는 사람이 있잖아~,There is someone who listens to that stubbornness~,1
엄마인 듯 ㅡㅡ,Looks like mom ㅡㅡ,1
나는 고집 안 들어준다규,I won't listen to your stubbornness,1
키키 뚱이는 요즘에 병원 다녀?,Has Kiki been going to the hospital these days?,1
음 올해 초에 다녀와서 아직 안 가듀 돼,"Well, I went early this year so I haven't been there yet",1
병원에서는 건강하다고 해? 어떻대?,The hospital said you're healthy? How is it?,1
웅 이빨만 좀 안 좋아서 발치하고 살만 빼랭,"Yeah, my teeth aren't in good condition, so I'm having them pulled out and losing weight.",1
