Korean,English,score
그럼 학습기 해지를 하게 되면 여기 다 이게 지워지는 거예요,"Then, if you cancel the learning period, everything here will be deleted.",
예 저희 프로그램 삭제되는 거예요,"Yes, our program is being deleted.",
다음에 또 신청하게 되면 어떻게 되나요,What happens if I apply again next time?,
다시 신청 하시게 되면 다시 설정 해드립니다,"If you reapply, we will set it up again.",
그럼 조금만 더 생각해 볼게요,Then let me think about it a little more,
네 알겠습니다 확인 후 연락 주세요,"Yes, I understand. Please check and contact me.",
고객과 함께하는 #@소속# #@이름#입니다 무엇을 도와드릴까요,This is #@Affiliation# #@Name# with customers. How can I help you?,
예 다름이 아니구요 그 #@상품#에 단어 애들 복습 문장있는데요,"Yes, it's nothing else. There are sentences to review the words in that #@product#.",
복습 단어 나올 때 나오는 문장이나 글씨가 안 나오는데 왜 그런 거죠,Why don't the sentences or letters that appear when review words appear?,
네 #@상품#에서 복습하는 단어나 문장할 때 글씨가 안 보이시는 거죠,"Yes, when you review words or sentences in #@Product#, you can't see the text.",
네 글씨가 안보여서 계속 말이 나와요,I can't see your handwriting so I keep talking.,
모든 회원님이 다 동일한 증상이 나타나시는 건가요,Are all members experiencing the same symptoms?,
모두는 아닌데 뜨문뜨문 그렇게 나타나요 많이 나타나요 지금요,"Not all of them, but they appear here and there. They appear a lot now.",
네 모든 회원이 그런 건 아니고 몇 몇 회원님들이 그러신단 말씀이신가요,"Are you saying that not all of your members are like that, but just a few of them?",
단어 글씨가 안 보이신다는 말씀이시죠 잠시만 기다려 주시겠습니까,You are saying that you can't see the word letters. Could you please wait a moment?,
네 확인 좀 부탁드려요,"Yes, please check.",
지금 담당자 분 연결해 드려야 할 것 같아요 연결해 드릴까요,I think I need to connect you to the person in charge now. Would you like me to connect you?,
네 연결 해주세요,"Yes, please connect me",
고객과 함께 하는 #@소속# #@이름#입니다 무엇을 도와드릴까요,This is #@Affiliation# #@Name# working with customers. How can I help you?,
이름이 안 떠서 아까 확인요청 드렸는데요 동기화 언제 되는지요,I asked for confirmation earlier because the name didn't appear. When will it be synchronized?,
혹시 오늘 바로 학습을 하셔야 하시나요,Do you need to start studying today?,
네 오늘 방문 해야 돼요,"Yes, I have to visit today.",
저희가 좀 빠른 동기화 요청을 드려서 처리해드리겠습니다,We will process your request for a quicker synchronization.,
네 알겠습니다 감사합니다,"Yes, I understand. Thank you.",
네 다른 문의사항 있으십니까,Do you have any other questions?,
아니요 없어요 감사합니다,"No, there isn't, thank you",
전 상담원 #@이름#였습니다 시원하고 건강한 하루 보내세요 감사합니다,I was a former counselor #@name#. Have a cool and healthy day. Thank you.,
네 고맙습니다 수고하세요,"Yes, thank you. Thank you for your hard work.",
고객과 함께하는 #@소속# #@이름#입니다 무엇을 도와드릴까요,This is #@Affiliation# #@Name# with customers. How can I help you?,
네 안녕하세요 제가 지금 태블릿이 #@상품# 모드거든요,Yes hello my tablet is currently in #@product# mode,
요거 인터넷도 같이 쓰려고 하는데요,I'm planning to use this on the internet too.,
학습과 인터넷을 함께 사용하신다라는 말씀이시죠,You said you use the internet and study together?,
네 맞아요 같이 쓰고 싶어요,"Yes, that's right. I want to write with you.",
네 어머님 제가 정보 먼저 확인하고 안내 드리겠습니다,"Yes, mother, I will check the information first and then give you guidance.",
실례지만 학습하시는 자녀분 이름이 어떻게 되십니까,"Excuse me, what is the name of the child you are studying with?",
네 이름 #@이름# 이요,Your name is #@name#,
네 등록 되어있는 전화번호 뒤 네 자리 말씀 부탁드리겠습니다,"Yes, please tell me the last four digits of your registered phone number.",
네 전화번호요 #@전번# 입니다,Your phone number is #@phone#,
네 소중한 정보 확인 감사드립니다,Thank you for confirming your valuable information.,
어머님 지금 혹시 학습지 가지고 계십니까,"Mom, do you have the study materials right now?",
아니요 지금 안 가지고 있어요,"No, I don't have it right now.",
그럼 학습지 찾으셔서 다시 전화 주시겠어요,Then please find the study material and call me back.,
네 그럼 다시 전화 드릴게요,"Okay, I'll call you back then.",
고객과 함께하는 #@소속# #@이름#입니다 무엇을 도와드릴까요,This is #@Affiliation# #@Name# with customers. How can I help you?,
안녕하세요 저 스마트 #@상품# 회원인데요 제가 그 기계 있잖아요,"Hello, I am a member of Smart #@Product# and I have that machine.",
#@상품# 기계요 그거를 떨어트려가지고 그 앞에 액정에 금이 갔는데요,#@Product# I dropped the machine and the LCD screen cracked.,
네 액정에 금이 갔어요,"Yes, your LCD is cracked.",
네 그래서 그런지 터치가 안 되는 거예요 켜지는 것도 되고 하는데요,"Yes, that's why the touch doesn't work. It turns on and off.",
네 작동은 되는데 터치가 안 되신다고요,"Yes, it works, but the touch doesn't work.",
그래서 터치가 안 돼가지고 액정이 이렇게 금이 가서 어떻게 해야 될까요,So the touch screen doesn't work and the LCD is cracked like this. What should I do?,
새로 뭐 구입을 해야 될까요 어떻게 할까요,What new should I buy? What should I do?,
실례지만 #@이름# 회원 어머님 되십니까,"Excuse me, but are you the mother of member #@name#?",
네  #@이름# 엄마 맞아요,"Yes #@name#, that's right mom",
#@이름# 회원이 학습하시는 걸로 확인 되시네요,It appears that member #@Name# is learning.,
네 맞아요 #@이름#이가 쓰고 있어요,"Yes, that's right #@name# is using it",
네 정확한 상담을 위해 등록된 휴대폰 뒷자리 확인 부탁드리겠습니다,"Yes, please check the last digits of your registered mobile phone number for accurate consultation.",
네 뒷자리가 #@번호#이요,Your last digit is #@number#,
확인 해주셔서 감사합니다 어머니 사용하셨던 학습기가요,Thank you for checking. This is the learning device my mother used.,
#@상품# 제품인가요 #@상품# 제품인가요,#@Product# Is this a product? #@Product# Is this a product?,
이게 #@상품# 제품이요,This is the #@product# product,
#@상품# 제품인가요 근데 떨어뜨려서 액정이 금이 가서 전화는 켜지지만요,"#@Product# Is this a product? But I dropped it and the LCD is cracked, but the phone still turns on.",
터치가 안 되어서 학습이 불편하신다면 일단 불편하시겠지만요,"If you find it inconvenient to learn because you can't touch it, then it's inconvenient.",
댁에서 가까운 #@소속# 서비스에 가셔서 확인 해야 해요,You should go to the #@affiliation# service nearest to your home and check.,
혹시 서비스 비용이 어느 정도 되는지 한 번 확인을 해보시구요,Please check how much the service costs.,
네 서비스 센터에 가서요,"Yes, go to the service center.",
네 서비스 센터 방문 부탁드립니다,"Yes, please visit our service center.",
처음 연락했던 상담원 #@이름#인데요 통화량이 많아서요,The first person you contacted was #@name#. The call volume is high.,
저희 쪽으로 다시 연결이 되신 것 같아요,I think you've been reconnected with us,
실례가 안 된다면 제가 예약 접수로 도움을 드릴까 하는데요,"If you don't mind, I'd like to help you with your reservation.",
예 예약 좀 해주세요,"Yes, please make a reservation.",
혹시 회원 조회 가능한 고객님 휴대폰 번호 어떻게 되세요,"If possible, what is the customer's mobile phone number that can be used to check membership?",
근데 제가 그거를 제 핸드폰번호로요,But I have that as my cell phone number,
일단 말씀해 주세요,Please tell me first,
제가 회원 검색이 돼야 저도 예약접수를 해 드릴 수가 있어요,I need to be registered as a member so I can make a reservation.,
네 번호는 #@전번# 입니다,Your number is #@phone#,
아까 #@이름#이라고 하셨죠 일단은 문의주신 건은요,"You said #@name# earlier, so first of all, what you asked about is",
저희 해당 교재 부분이시기 때문에 교재명이 어떻게 되세요,"Since this is our textbook section, what is the name of the textbook?",
교재가 저 #@기타#요,The textbook is #@guitar#,
#@기타#가 지금 남아있는데요,#@Other# is left now,
그게 안 된다고 해 가지고요,I told you that it won't work,
안 나온다는 거죠 수립은 #@기타# 수립은 되어 있는 거 말씀이시죠,"You're saying it's not coming out? The establishment is #@Other#, right? You're saying it's been established?",
